idDocumento,numDoc,folioDoc,folioUnico,origenFactura,tipoFactura,tipoDocAsociado,nomProveedor,rutProveedor,centroGestion,fechaSistema,fechaEmision,fechaEstimadaPago,fechaRecepSII,fechaRecepcion,moneda,montoTotal,estadoDoc,estadoAsociacion,estadoPago,estadoPagoSii,FechaIngreso,ConceptoCompras,Cliente,Proveedor,Honorario,Empleado,Cuenta,Cuenta 2,Centro,Unidad de Negocio,Estado,montoNeto,montoNoAfectoOExento
30978805,1416-238,1416-238,2710,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ARIEL ANDRES DIAZ OPAZO,15411294-4,1416 Santa Isabel MPV,2025-07-08T03:06:43.97,2025-07-07T00:00:00,2025-08-07T00:00:00,07-07-2025,2025-07-08T00:00:00,$,119000.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/13/2024 19:14:21,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1416,SISA MPV,Activo,100000.0,0.0
30980176,1418-187,1418-187,6613676,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1418 Piso 8 Costanera Center,2025-07-08T10:45:47.753,2025-07-07T00:00:00,2025-08-06T00:00:00,07-07-2025,2025-07-07T00:00:00,$,190424.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,160020.0,0.0
30980670,1418-188,1418-188,178,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,VALDES CONSTRUCCIONES SPA,77752118-7,1418 Piso 8 Costanera Center,2025-07-08T11:11:18.13,2025-07-07T00:00:00,2025-08-06T00:00:00,07-07-2025,2025-07-07T00:00:00,$,2998800.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:03,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,2520000.0,0.0
30980748,1413-425,1413-425,7020,Factura Electrónica (iHub),Factura Electrónica ,Recepción,EQUIMAK SPA,76880894-5,1413 Inacap Apoquindo acceso univ y otros,2025-07-08T11:13:22.993,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,206584.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,11/08/2024 19:44:58,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,173600.0,0.0
30981990,1270-837,1270-837,10,Factura Electrónica (iHub),Factura Electrónica ,Recepción,IMPRESIONES MARIA JOSE ULLOA MIRANDA  E.I.R.L.,78049269-4,1270 Oficina ICC,2025-07-08T12:53:27.413,2025-07-07T00:00:00,2025-08-06T00:00:00,07-07-2025,2025-07-07T00:00:00,$,154700.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/07/2025 01:03:58,,,S,,,,,1270,Oficina Central,Activo,130000.0,0.0
30982938,1418-189,1418-189,667,Factura Electrónica (iHub),Factura Electrónica ,Recepción,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-08T14:07:30.833,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,2070600.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,1740000.0,0.0
30983724,1413-426,1413-426,12915,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SOCIEDAD SERVIRENT LIMITADA,76433672-0,1413 Inacap Apoquindo acceso univ y otros,2025-07-08T15:18:32.373,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,207690.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:21,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,174529.0,0.0
30985675,1418-190,1418-190,771303,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL HISPANO CHILENA LIMITADA,79903920-6,1418 Piso 8 Costanera Center,2025-07-08T17:26:12.6,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,22086.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/06/2024 21:35:16,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,18560.0,0.0
30985682,1418-191,1418-191,771299,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL HISPANO CHILENA LIMITADA,79903920-6,1418 Piso 8 Costanera Center,2025-07-08T17:26:52.907,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,17944.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/06/2024 21:35:16,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,15079.0,0.0
30985904,1418-192,1418-192,669,Factura Electrónica (iHub),Factura Electrónica ,Recepción,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-08T17:43:18.527,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,476000.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,400000.0,0.0
30986036,1419-48,1419-48,12917,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SOCIEDAD SERVIRENT LIMITADA,76433672-0,1419 Jhonny Rockets Mall Plaza Norte,2025-07-08T17:51:08.787,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,314438.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:21,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1419,Jhonny Rocket Mall Plaza Norte,Activo,264234.0,0.0
30987948,1419-49,1419-49,7026,Factura Electrónica (iHub),Factura Electrónica ,Recepción,EQUIMAK SPA,76880894-5,1419 Jhonny Rockets Mall Plaza Norte,2025-07-08T20:09:19.007,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,160650.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,11/08/2024 19:44:58,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1419,Jhonny Rocket Mall Plaza Norte,Activo,135000.0,0.0
30987969,1417-217,1417-217,7939,Factura Electrónica (iHub),Factura Electrónica ,Recepción,LOCKER PLUS SPA,76574927-1,1417 Marathon EU Viña,2025-07-08T20:09:53.91,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,1803600.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,06/06/2025 14:16:46,,,S,,,,,1417,Marathon EU Viña,Activo,1515630.0,0.0
30988594,1416-240,1416-240,6613896,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1416 Santa Isabel MPV,2025-07-08T22:46:44.477,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,2655752.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,2231724.0,0.0
30988976,1418-193,1418-193,557,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1418 Piso 8 Costanera Center,2025-07-09T01:54:47.947,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,2017050.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,1695000.0,0.0
30988981,1416-241,1416-241,560,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1416 Santa Isabel MPV,2025-07-09T01:55:05.99,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,963900.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1416,SISA MPV,Activo,810000.0,0.0
30988990,1413-427,1413-427,559,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1413 Inacap Apoquindo acceso univ y otros,2025-07-09T01:55:42.203,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,690200.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1413,Inacap Apoquindo,Activo,580000.0,0.0
30989004,1416-242,1416-242,558,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1416 Santa Isabel MPV,2025-07-09T01:59:26.327,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,690200.0,Cancelada,No Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1416,SISA MPV,Activo,580000.0,0.0
30990122,1270-838,1270-838,20435559,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,EMPRESA NACIONAL DE TELECOMUNICACIONES S A,92580000-7,1270 Oficina ICC,2025-07-09T09:41:09.047,2025-07-01T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,35378.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,04/23/2024 13:35:33,Telefonía e internet,N,S,N,N,4.01.03.13,4.01.03.13 Gastos telefonicos  e Internet,1270,Oficina Central,Activo,29729.0,0.0
30990527,1405-181,1405-181,180,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,VALDES CONSTRUCCIONES SPA,77752118-7,1405 SMU El Barquito,2025-07-09T10:28:40.753,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,376584.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:03,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1405,SMU El Barquito,Activo,316457.0,0.0
30990542,1405-182,1405-182,176,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,"FYF MONTAJES, SERVICIOS Y MANTENIMIENTO INDUSTRIAL SPA",77727716-2,1405 SMU El Barquito,2025-07-09T10:30:26.663,2025-07-08T00:00:00,2025-08-07T00:00:00,08-07-2025,2025-07-08T00:00:00,$,275211.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,01/06/2025 15:44:01,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1405,SMU El Barquito,Activo,231270.0,0.0
30990824,1421-2,1421-2,15236535,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,BCI SEGUROS GENERALES S A,99147000-K,1421 Super 10 S.A.,2025-07-09T10:57:45.673,2025-07-08T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,139463.0,Ingresada,No Asociada,Sin Pagos,DTE Pago Contado,04/18/2024 19:29:16,Seguros,N,S,N,N,4.01.03.08,4.01.03.08 Seguros,1421,S10 Santa Rosa-Puente Alto,Activo,114228.0,3532.0
30992005,1421-3,1421-3,19467896,Factura Electrónica (iHub),Factura Electrónica ,Recepción,IMPERIAL S.A.,76821330-5,1421 Super 10 S.A.,2025-07-09T11:59:23.93,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,3270.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,2748.0,0.0
30992050,1421-4,1421-4,19467895,Factura Electrónica (iHub),Factura Electrónica ,Recepción,IMPERIAL S.A.,76821330-5,1421 Super 10 S.A.,2025-07-09T12:01:26.733,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,105570.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,88714.0,0.0
30993275,1418-194,1418-194,3656,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ALPA INGENIERIA LIMITADA,76142663-K,1418 Piso 8 Costanera Center,2025-07-09T13:31:07.017,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,136850.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,06/16/2025 21:30:38,,,S,,,,,1418,Piso 8 Costanera Center,Activo,115000.0,0.0
30993323,1420-45,1420-45,12208,Factura Electrónica (iHub),Factura Electrónica ,Recepción,Sociedad Jaque y Vera limitada,76128852-0,1420 Unimarc PA Colina Brisas del Norte,2025-07-09T13:32:28.58,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,547400.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/11/2025 16:29:01,,,S,,,,,1420,SMU Brisas del Norte,Activo,460000.0,0.0
30993563,1420-46,1420-46,138696572,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1420 Unimarc PA Colina Brisas del Norte,2025-07-09T13:57:19.023,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,2032710.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,1708160.0,0.0
30993839,1418-195,1418-195,670,Factura Electrónica (iHub),Factura Electrónica ,Recepción,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-09T14:10:13.073,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,595000.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,500000.0,0.0
30993856,1420-47,1420-47,138696772,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1420 Unimarc PA Colina Brisas del Norte,2025-07-09T14:10:48.393,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,2929863.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,2462070.0,0.0
30994518,1418-196,1418-196,79,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SOLUCIONES DECORATIVAS MARBELLA SPA,77922621-2,1418 Piso 8 Costanera Center,2025-07-09T15:28:22.637,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,1266293.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,03/17/2025 16:17:41,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1064112.0,0.0
30997355,1421-5,1421-5,737434,Factura Electrónica (iHub),Factura Electrónica ,Recepción,PROTEKNICA S.A. ,76299244-2,1421 Super 10 S.A.,2025-07-09T19:24:18.43,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,171527.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Sin Pagos,06/30/2025 16:56:16,EPP,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1421,S10 Santa Rosa-Puente Alto,Activo,144140.0,0.0
30997377,1421-6,1421-6,13912695,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,PROVEEDORES INTEGRALES PRISA S.A.,96556940-5,1421 Super 10 S.A.,2025-07-09T19:24:47.307,2025-07-10T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,475569.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:12,Art. varios oficina,N,S,N,N,4.01.03.04,4.01.03.04 Articulos de Oficina,1421,S10 Santa Rosa-Puente Alto,Activo,399638.0,0.0
30997394,1421-7,1421-7,13912696,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,PROVEEDORES INTEGRALES PRISA S.A.,96556940-5,1421 Super 10 S.A.,2025-07-09T19:25:07.103,2025-07-10T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,353428.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:12,Art. varios oficina,N,S,N,N,4.01.03.04,4.01.03.04 Articulos de Oficina,1421,S10 Santa Rosa-Puente Alto,Activo,296998.0,0.0
30997398,1418-197,1418-197,497,Factura Electrónica (iHub),Factura Electrónica ,Recepción,A&K Mármoles y Servicios SPA,76627121-9,1418 Piso 8 Costanera Center,2025-07-09T19:25:12.45,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,1100750.0,Aprobada,Totalmente Asociada,Sin Pagos,Sin Pagos,05/06/2024 21:35:56,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,925000.0,0.0
30997724,1270-839,1270-839,21211,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MERIDA SEGURIDAD INDUSTRIAL SPA,76364845-1,1270 Oficina ICC,2025-07-09T19:37:49.97,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,424223.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/23/2024 13:35:32,EPP,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1270,Oficina Central,Activo,356490.0,0.0
30997783,1419-50,1419-50,2712,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ARIEL ANDRES DIAZ OPAZO,15411294-4,1419 Jhonny Rockets Mall Plaza Norte,2025-07-09T19:41:11.313,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,642600.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,08/13/2024 19:14:21,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1419,Jhonny Rocket Mall Plaza Norte,Activo,540000.0,0.0
30998315,1388-203,1388-203,397,Factura Electrónica (iHub),Factura Electrónica ,Recepción,INOX CONSTRUCCIONES Y MONTAJES SPA,77847333-K,1388 Oficina 601 Torre Oriente,2025-07-09T21:04:00.16,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,3867500.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/26/2024 18:13:28,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1388,Oficina Central,Activo,3250000.0,0.0
30998316,1388-204,1388-204,398,Factura Electrónica (iHub),Factura Electrónica ,Recepción,INOX CONSTRUCCIONES Y MONTAJES SPA,77847333-K,1388 Oficina 601 Torre Oriente,2025-07-09T21:04:01.65,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,392122.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/26/2024 18:13:28,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1388,Oficina Central,Activo,329514.0,0.0
30998328,1388-205,1388-205,894,Factura Electrónica (iHub),Factura Electrónica ,Recepción,GONZALO LARA ASTUDILLO,7625180-0,1388 Oficina 601 Torre Oriente,2025-07-09T21:04:19.517,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,214200.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:11:06,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1388,Oficina Central,Activo,180000.0,0.0
30998336,1413-428,1413-428,38004,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MULTIMETAL LTDA.,77589080-0,1413 Inacap Apoquindo acceso univ y otros,2025-07-09T21:04:28.523,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,1015284.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:13,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,853180.0,0.0
30999025,1421-8,1421-8,2523768,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1421 Super 10 S.A.,2025-07-10T02:08:43.89,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,459194.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,385877.0,0.0
30999028,1421-9,1421-9,2523770,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1421 Super 10 S.A.,2025-07-10T02:08:52.61,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,209949.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,176428.0,0.0
30999080,1421-10,1421-10,2523772,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1421 Super 10 S.A.,2025-07-10T02:11:52.02,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,78560.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,66017.0,0.0
30999092,1421-11,1421-11,2523771,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1421 Super 10 S.A.,2025-07-10T02:12:19.67,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,420212.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,353119.0,0.0
30999140,1420-48,1420-48,2523758,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1420 Unimarc PA Colina Brisas del Norte,2025-07-10T02:16:26.857,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,28274.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,23760.0,0.0
31001831,1270-840,1270-840,8027,Factura Electrónica (iHub),Factura Electrónica ,Recepción,Felipe Avendaño Paredes,15638106-3,1270 Oficina ICC,2025-07-10T12:06:32.283,2025-06-03T00:00:00,2025-07-03T00:00:00,03-06-2025,2025-06-03T00:00:00,$,102980.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,DTE Pago Contado,06/02/2025 19:26:40,Mantenciones varias,N,N,N,N,4.01.03.14,4.01.03.14 Mantencion y reparacion,1270,Oficina Central,Activo,86538.0,0.0
31002659,1420-49,1420-49,3482819,Factura Electrónica (iHub),Factura Electrónica ,Recepción,AUSIN HNOS. S.A.,81293200-4,1420 Unimarc PA Colina Brisas del Norte,2025-07-10T13:20:31.06,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,245048.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:20,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,205923.0,0.0
31002677,1413-430,1413-430,543,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,CONSTRUCTORA REYBE SPA,77012466-2,1413 Inacap Apoquindo acceso univ y otros,2025-07-10T13:21:49.567,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,2859374.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,08/01/2024 19:59:32,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1413,Inacap Apoquindo,Activo,2402835.0,0.0
31003070,1421-12,1421-12,2524437,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1421 Super 10 S.A.,2025-07-10T13:40:06.783,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,171679.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,144268.0,0.0
31003085,1400-203,1400-203,191,Factura Electrónica (iHub),Factura Electrónica ,Recepción,CONSTRUCTORA   FAS   SPA,77882438-8,1400 Habilitacion Nike MUT,2025-07-10T13:40:28.943,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,773500.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:04,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1400,Nike MUT,Activo,650000.0,0.0
31005180,1413-431,1413-431,282,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,INSTALCONSTRUC SPA,76818099-7,1413 Inacap Apoquindo acceso univ y otros,2025-07-10T16:28:03.83,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,2608256.0,Ingresada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/19/2025 21:07:43,,,S,,,,,1413,Inacap Apoquindo,Activo,2191812.0,0.0
